source,target,date,year,month,day,hour,minute,second
9,640,2004-05-04 09:11:26,2004,5,4,9,11,26
667,658,2004-05-04 09:11:27,2004,5,4,9,11,27
667,658,2004-05-04 09:11:35,2004,5,4,9,11,35
212,642,2004-05-04 09:11:46,2004,5,4,9,11,46
596,388,2004-05-04 09:11:52,2004,5,4,9,11,52
479,212,2004-05-04 09:12:12,2004,5,4,9,12,12
99,654,2004-05-04 09:12:23,2004,5,4,9,12,23
658,496,2004-05-04 09:12:26,2004,5,4,9,12,26
212,479,2004-05-04 09:12:32,2004,5,4,9,12,32
617,640,2004-05-04 09:12:38,2004,5,4,9,12,38
640,617,2004-05-04 09:12:41,2004,5,4,9,12,41
9,640,2004-05-04 09:12:56,2004,5,4,9,12,56
525,51,2004-05-04 09:13:01,2004,5,4,9,13,1
617,640,2004-05-04 09:13:30,2004,5,4,9,13,30
9,8,2004-05-04 09:13:37,2004,5,4,9,13,37
325,642,2004-05-04 09:13:58,2004,5,4,9,13,58
605,74,2004-05-04 09:14:52,2004,5,4,9,14,52
51,525,2004-05-04 09:15:19,2004,5,4,9,15,19
617,640,2004-05-04 09:15:23,2004,5,4,9,15,23
652,302,2004-05-04 09:15:39,2004,5,4,9,15,39
212,479,2004-05-04 09:15:44,2004,5,4,9,15,44
636,388,2004-05-04 09:15:48,2004,5,4,9,15,48
642,325,2004-05-04 09:16:10,2004,5,4,9,16,10
388,636,2004-05-04 09:16:26,2004,5,4,9,16,26
468,594,2004-05-04 09:16:37,2004,5,4,9,16,37
555,502,2004-05-04 09:16:37,2004,5,4,9,16,37
605,74,2004-05-04 09:16:40,2004,5,4,9,16,40
636,388,2004-05-04 09:16:52,2004,5,4,9,16,52
9,658,2004-05-04 09:17:03,2004,5,4,9,17,3
555,654,2004-05-04 09:17:12,2004,5,4,9,17,12
605,272,2004-05-04 09:17:20,2004,5,4,9,17,20
9,638,2004-05-04 09:17:44,2004,5,4,9,17,44
617,272,2004-05-04 09:17:47,2004,5,4,9,17,47
277,468,2004-05-04 09:17:56,2004,5,4,9,17,56
555,636,2004-05-04 09:18:10,2004,5,4,9,18,10
525,51,2004-05-04 09:18:31,2004,5,4,9,18,31
323,636,2004-05-04 09:18:55,2004,5,4,9,18,55
9,8,2004-05-04 09:19:04,2004,5,4,9,19,4
323,68,2004-05-04 09:19:05,2004,5,4,9,19,5
588,51,2004-05-04 09:19:07,2004,5,4,9,19,7
631,662,2004-05-04 09:19:09,2004,5,4,9,19,9
555,306,2004-05-04 09:19:40,2004,5,4,9,19,40
323,640,2004-05-04 09:19:44,2004,5,4,9,19,44
277,652,2004-05-04 09:19:54,2004,5,4,9,19,54
639,642,2004-05-04 09:20:05,2004,5,4,9,20,5
316,355,2004-05-04 09:20:06,2004,5,4,9,20,6
212,642,2004-05-04 09:20:09,2004,5,4,9,20,9
323,636,2004-05-04 09:20:16,2004,5,4,9,20,16
617,640,2004-05-04 09:20:19,2004,5,4,9,20,19
660,659,2004-05-04 09:20:38,2004,5,4,9,20,38
323,640,2004-05-04 09:20:50,2004,5,4,9,20,50
277,652,2004-05-04 09:20:59,2004,5,4,9,20,59
323,640,2004-05-04 09:21:25,2004,5,4,9,21,25
103,525,2004-05-04 09:21:29,2004,5,4,9,21,29
51,525,2004-05-04 09:21:36,2004,5,4,9,21,36
431,323,2004-05-04 09:21:38,2004,5,4,9,21,38
617,74,2004-05-04 09:21:58,2004,5,4,9,21,58
640,323,2004-05-04 09:22:52,2004,5,4,9,22,52
325,642,2004-05-04 09:22:56,2004,5,4,9,22,56
588,51,2004-05-04 09:23:02,2004,5,4,9,23,2
639,481,2004-05-04 09:23:14,2004,5,4,9,23,14
9,569,2004-05-04 09:23:28,2004,5,4,9,23,28
317,316,2004-05-04 09:23:32,2004,5,4,9,23,32
176,475,2004-05-04 09:23:33,2004,5,4,9,23,33
323,640,2004-05-04 09:23:34,2004,5,4,9,23,34
323,640,2004-05-04 09:23:34,2004,5,4,9,23,34
9,389,2004-05-04 09:23:55,2004,5,4,9,23,55
431,323,2004-05-04 09:23:57,2004,5,4,9,23,57
640,323,2004-05-04 09:24:10,2004,5,4,9,24,10
525,51,2004-05-04 09:24:31,2004,5,4,9,24,31
181,454,2004-05-04 09:24:38,2004,5,4,9,24,38
277,652,2004-05-04 09:24:53,2004,5,4,9,24,53
323,640,2004-05-04 09:25:17,2004,5,4,9,25,17
525,103,2004-05-04 09:25:22,2004,5,4,9,25,22
72,678,2004-05-04 09:25:37,2004,5,4,9,25,37
525,103,2004-05-04 09:26:29,2004,5,4,9,26,29
317,325,2004-05-04 09:26:32,2004,5,4,9,26,32
334,128,2004-05-04 09:26:40,2004,5,4,9,26,40
431,323,2004-05-04 09:26:45,2004,5,4,9,26,45
277,652,2004-05-04 09:26:51,2004,5,4,9,26,51
181,495,2004-05-04 09:26:51,2004,5,4,9,26,51
640,323,2004-05-04 09:27:13,2004,5,4,9,27,13
259,242,2004-05-04 09:27:22,2004,5,4,9,27,22
588,51,2004-05-04 09:28:07,2004,5,4,9,28,7
323,640,2004-05-04 09:28:14,2004,5,4,9,28,14
51,525,2004-05-04 09:28:21,2004,5,4,9,28,21
617,487,2004-05-04 09:28:26,2004,5,4,9,28,26
323,640,2004-05-04 09:28:30,2004,5,4,9,28,30
640,323,2004-05-04 09:28:52,2004,5,4,9,28,52
323,68,2004-05-04 09:29:07,2004,5,4,9,29,7
317,325,2004-05-04 09:29:23,2004,5,4,9,29,23
588,440,2004-05-04 09:29:50,2004,5,4,9,29,50
323,640,2004-05-04 09:29:55,2004,5,4,9,29,55
278,638,2004-05-04 09:30:06,2004,5,4,9,30,6
317,316,2004-05-04 09:30:07,2004,5,4,9,30,7
617,74,2004-05-04 09:30:09,2004,5,4,9,30,9
51,525,2004-05-04 09:30:25,2004,5,4,9,30,25
278,6,2004-05-04 09:31:05,2004,5,4,9,31,5
277,583,2004-05-04 09:31:13,2004,5,4,9,31,13
640,323,2004-05-04 09:31:19,2004,5,4,9,31,19
679,162,2004-05-04 09:31:34,2004,5,4,9,31,34
316,325,2004-05-04 09:31:36,2004,5,4,9,31,36
617,112,2004-05-04 09:31:43,2004,5,4,9,31,43
439,636,2004-05-04 09:31:55,2004,5,4,9,31,55
334,128,2004-05-04 09:32:20,2004,5,4,9,32,20
323,640,2004-05-04 09:33:34,2004,5,4,9,33,34
9,8,2004-05-04 09:34:04,2004,5,4,9,34,4
323,68,2004-05-04 09:34:25,2004,5,4,9,34,25
325,316,2004-05-04 09:34:35,2004,5,4,9,34,35
323,640,2004-05-04 09:34:50,2004,5,4,9,34,50
259,256,2004-05-04 09:35:06,2004,5,4,9,35,6
316,325,2004-05-04 09:35:25,2004,5,4,9,35,25
367,323,2004-05-04 09:35:29,2004,5,4,9,35,29
323,640,2004-05-04 09:35:35,2004,5,4,9,35,35
439,440,2004-05-04 09:35:37,2004,5,4,9,35,37
573,184,2004-05-04 09:35:40,2004,5,4,9,35,40
638,278,2004-05-04 09:35:49,2004,5,4,9,35,49
617,640,2004-05-04 09:35:58,2004,5,4,9,35,58
181,355,2004-05-04 09:36:01,2004,5,4,9,36,1
323,367,2004-05-04 09:36:06,2004,5,4,9,36,6
325,316,2004-05-04 09:36:08,2004,5,4,9,36,8
431,323,2004-05-04 09:36:10,2004,5,4,9,36,10
662,625,2004-05-04 09:36:28,2004,5,4,9,36,28
525,51,2004-05-04 09:36:32,2004,5,4,9,36,32
74,617,2004-05-04 09:36:44,2004,5,4,9,36,44
679,404,2004-05-04 09:36:51,2004,5,4,9,36,51
323,68,2004-05-04 09:37:24,2004,5,4,9,37,24
367,323,2004-05-04 09:37:38,2004,5,4,9,37,38
51,525,2004-05-04 09:37:58,2004,5,4,9,37,58
51,525,2004-05-04 09:38:14,2004,5,4,9,38,14
640,617,2004-05-04 09:38:43,2004,5,4,9,38,43
323,367,2004-05-04 09:38:56,2004,5,4,9,38,56
617,487,2004-05-04 09:39:16,2004,5,4,9,39,16
323,640,2004-05-04 09:39:19,2004,5,4,9,39,19
74,680,2004-05-04 09:39:23,2004,5,4,9,39,23
316,325,2004-05-04 09:39:32,2004,5,4,9,39,32
405,514,2004-05-04 09:39:33,2004,5,4,9,39,33
617,640,2004-05-04 09:39:40,2004,5,4,9,39,40
9,8,2004-05-04 09:39:43,2004,5,4,9,39,43
9,409,2004-05-04 09:39:56,2004,5,4,9,39,56
51,525,2004-05-04 09:40:14,2004,5,4,9,40,14
640,617,2004-05-04 09:40:31,2004,5,4,9,40,31
323,367,2004-05-04 09:41:04,2004,5,4,9,41,4
679,132,2004-05-04 09:41:26,2004,5,4,9,41,26
681,588,2004-05-04 09:41:32,2004,5,4,9,41,32
323,640,2004-05-04 09:41:36,2004,5,4,9,41,36
525,51,2004-05-04 09:41:40,2004,5,4,9,41,40
325,316,2004-05-04 09:41:55,2004,5,4,9,41,55
679,132,2004-05-04 09:42:04,2004,5,4,9,42,4
525,51,2004-05-04 09:42:08,2004,5,4,9,42,8
617,74,2004-05-04 09:42:27,2004,5,4,9,42,27
300,368,2004-05-04 09:42:34,2004,5,4,9,42,34
367,323,2004-05-04 09:42:45,2004,5,4,9,42,45
323,181,2004-05-04 09:42:59,2004,5,4,9,42,59
95,682,2004-05-04 09:42:59,2004,5,4,9,42,59
289,638,2004-05-04 09:42:59,2004,5,4,9,42,59
646,673,2004-05-04 09:43:14,2004,5,4,9,43,14
323,367,2004-05-04 09:43:22,2004,5,4,9,43,22
103,525,2004-05-04 09:43:41,2004,5,4,9,43,41
638,289,2004-05-04 09:43:45,2004,5,4,9,43,45
300,321,2004-05-04 09:43:50,2004,5,4,9,43,50
525,103,2004-05-04 09:43:57,2004,5,4,9,43,57
176,475,2004-05-04 09:44:05,2004,5,4,9,44,5
617,640,2004-05-04 09:44:30,2004,5,4,9,44,30
367,323,2004-05-04 09:44:42,2004,5,4,9,44,42
638,289,2004-05-04 09:44:44,2004,5,4,9,44,44
617,640,2004-05-04 09:44:46,2004,5,4,9,44,46
103,525,2004-05-04 09:45:06,2004,5,4,9,45,6
316,325,2004-05-04 09:45:10,2004,5,4,9,45,10
487,658,2004-05-04 09:45:17,2004,5,4,9,45,17
323,68,2004-05-04 09:45:30,2004,5,4,9,45,30
355,181,2004-05-04 09:45:34,2004,5,4,9,45,34
487,658,2004-05-04 09:45:35,2004,5,4,9,45,35
68,3,2004-05-04 09:45:38,2004,5,4,9,45,38
525,103,2004-05-04 09:45:54,2004,5,4,9,45,54
297,272,2004-05-04 09:46:09,2004,5,4,9,46,9
51,525,2004-05-04 09:46:15,2004,5,4,9,46,15
680,74,2004-05-04 09:46:20,2004,5,4,9,46,20
368,300,2004-05-04 09:46:35,2004,5,4,9,46,35
525,51,2004-05-04 09:46:57,2004,5,4,9,46,57
323,367,2004-05-04 09:47:05,2004,5,4,9,47,5
646,673,2004-05-04 09:47:11,2004,5,4,9,47,11
323,68,2004-05-04 09:47:33,2004,5,4,9,47,33
181,355,2004-05-04 09:48:39,2004,5,4,9,48,39
681,588,2004-05-04 09:48:55,2004,5,4,9,48,55
74,680,2004-05-04 09:49:13,2004,5,4,9,49,13
181,323,2004-05-04 09:49:44,2004,5,4,9,49,44
259,289,2004-05-04 09:50:20,2004,5,4,9,50,20
539,425,2004-05-04 09:50:30,2004,5,4,9,50,30
605,263,2004-05-04 09:50:33,2004,5,4,9,50,33
51,525,2004-05-04 09:51:23,2004,5,4,9,51,23
325,316,2004-05-04 09:52:32,2004,5,4,9,52,32
525,51,2004-05-04 09:52:51,2004,5,4,9,52,51
323,68,2004-05-04 09:53:03,2004,5,4,9,53,3
248,375,2004-05-04 09:53:20,2004,5,4,9,53,20
68,323,2004-05-04 09:53:28,2004,5,4,9,53,28
681,588,2004-05-04 09:54:17,2004,5,4,9,54,17
316,74,2004-05-04 09:55:31,2004,5,4,9,55,31
181,598,2004-05-04 09:56:13,2004,5,4,9,56,13
642,325,2004-05-04 09:56:23,2004,5,4,9,56,23
316,325,2004-05-04 09:57:39,2004,5,4,9,57,39
68,323,2004-05-04 09:57:40,2004,5,4,9,57,40
344,254,2004-05-04 09:58:00,2004,5,4,9,58,0
308,540,2004-05-04 09:58:21,2004,5,4,9,58,21
355,316,2004-05-04 09:58:44,2004,5,4,9,58,44
316,355,2004-05-04 09:59:27,2004,5,4,9,59,27
323,68,2004-05-04 10:00:13,2004,5,4,10,0,13
525,103,2004-05-04 10:00:54,2004,5,4,10,0,54
323,68,2004-05-04 10:01:38,2004,5,4,10,1,38
355,181,2004-05-04 10:01:44,2004,5,4,10,1,44
44,456,2004-05-04 10:01:44,2004,5,4,10,1,44
74,316,2004-05-04 10:02:27,2004,5,4,10,2,27
355,316,2004-05-04 10:02:37,2004,5,4,10,2,37
323,642,2004-05-04 10:02:38,2004,5,4,10,2,38
181,323,2004-05-04 10:02:46,2004,5,4,10,2,46
325,316,2004-05-04 10:03:31,2004,5,4,10,3,31
513,636,2004-05-04 10:03:32,2004,5,4,10,3,32
316,74,2004-05-04 10:03:55,2004,5,4,10,3,55
513,641,2004-05-04 10:04:03,2004,5,4,10,4,3
181,355,2004-05-04 10:04:48,2004,5,4,10,4,48
316,355,2004-05-04 10:05:00,2004,5,4,10,5,0
74,316,2004-05-04 10:05:21,2004,5,4,10,5,21
638,88,2004-05-04 10:06:26,2004,5,4,10,6,26
44,432,2004-05-04 10:06:41,2004,5,4,10,6,41
316,325,2004-05-04 10:07:26,2004,5,4,10,7,26
44,74,2004-05-04 10:08:20,2004,5,4,10,8,20
74,316,2004-05-04 10:08:39,2004,5,4,10,8,39
487,437,2004-05-04 10:08:51,2004,5,4,10,8,51
181,316,2004-05-04 10:09:05,2004,5,4,10,9,5
487,437,2004-05-04 10:09:28,2004,5,4,10,9,28
487,437,2004-05-04 10:09:37,2004,5,4,10,9,37
316,74,2004-05-04 10:09:40,2004,5,4,10,9,40
316,181,2004-05-04 10:10:10,2004,5,4,10,10,10
625,662,2004-05-04 10:11:16,2004,5,4,10,11,16
181,396,2004-05-04 10:11:16,2004,5,4,10,11,16
316,74,2004-05-04 10:11:17,2004,5,4,10,11,17
176,475,2004-05-04 10:11:18,2004,5,4,10,11,18
355,181,2004-05-04 10:11:31,2004,5,4,10,11,31
181,316,2004-05-04 10:11:46,2004,5,4,10,11,46
325,316,2004-05-04 10:12:00,2004,5,4,10,12,0
355,316,2004-05-04 10:12:14,2004,5,4,10,12,14
415,436,2004-05-04 10:12:17,2004,5,4,10,12,17
181,355,2004-05-04 10:12:36,2004,5,4,10,12,36
316,181,2004-05-04 10:12:38,2004,5,4,10,12,38
74,316,2004-05-04 10:12:47,2004,5,4,10,12,47
651,97,2004-05-04 10:12:56,2004,5,4,10,12,56
316,325,2004-05-04 10:13:30,2004,5,4,10,13,30
683,413,2004-05-04 10:14:02,2004,5,4,10,14,2
651,638,2004-05-04 10:14:28,2004,5,4,10,14,28
638,651,2004-05-04 10:14:48,2004,5,4,10,14,48
683,413,2004-05-04 10:15:07,2004,5,4,10,15,7
316,355,2004-05-04 10:15:36,2004,5,4,10,15,36
323,68,2004-05-04 10:16:28,2004,5,4,10,16,28
316,74,2004-05-04 10:17:11,2004,5,4,10,17,11
555,502,2004-05-04 10:17:19,2004,5,4,10,17,19
325,316,2004-05-04 10:17:56,2004,5,4,10,17,56
603,6,2004-05-04 10:17:59,2004,5,4,10,17,59
605,413,2004-05-04 10:18:01,2004,5,4,10,18,1
638,651,2004-05-04 10:18:37,2004,5,4,10,18,37
603,248,2004-05-04 10:18:49,2004,5,4,10,18,49
413,683,2004-05-04 10:20:15,2004,5,4,10,20,15
172,684,2004-05-04 10:20:24,2004,5,4,10,20,24
396,181,2004-05-04 10:21:22,2004,5,4,10,21,22
683,413,2004-05-04 10:21:30,2004,5,4,10,21,30
605,413,2004-05-04 10:21:45,2004,5,4,10,21,45
513,588,2004-05-04 10:21:49,2004,5,4,10,21,49
316,325,2004-05-04 10:22:15,2004,5,4,10,22,15
625,534,2004-05-04 10:22:34,2004,5,4,10,22,34
513,388,2004-05-04 10:22:45,2004,5,4,10,22,45
334,128,2004-05-04 10:23:16,2004,5,4,10,23,16
603,248,2004-05-04 10:23:39,2004,5,4,10,23,39
683,72,2004-05-04 10:23:50,2004,5,4,10,23,50
325,316,2004-05-04 10:23:52,2004,5,4,10,23,52
413,683,2004-05-04 10:24:50,2004,5,4,10,24,50
588,513,2004-05-04 10:25:06,2004,5,4,10,25,6
242,259,2004-05-04 10:25:35,2004,5,4,10,25,35
367,323,2004-05-04 10:25:48,2004,5,4,10,25,48
388,513,2004-05-04 10:25:59,2004,5,4,10,25,59
605,413,2004-05-04 10:26:22,2004,5,4,10,26,22
631,335,2004-05-04 10:26:25,2004,5,4,10,26,25
72,683,2004-05-04 10:26:37,2004,5,4,10,26,37
631,115,2004-05-04 10:26:49,2004,5,4,10,26,49
242,638,2004-05-04 10:27:01,2004,5,4,10,27,1
638,242,2004-05-04 10:27:25,2004,5,4,10,27,25
128,685,2004-05-04 10:27:27,2004,5,4,10,27,27
631,596,2004-05-04 10:27:43,2004,5,4,10,27,43
683,413,2004-05-04 10:29:34,2004,5,4,10,29,34
607,74,2004-05-04 10:29:50,2004,5,4,10,29,50
6,278,2004-05-04 10:29:56,2004,5,4,10,29,56
647,263,2004-05-04 10:30:14,2004,5,4,10,30,14
605,413,2004-05-04 10:30:24,2004,5,4,10,30,24
6,603,2004-05-04 10:30:29,2004,5,4,10,30,29
388,590,2004-05-04 10:32:14,2004,5,4,10,32,14
439,513,2004-05-04 10:32:39,2004,5,4,10,32,39
413,683,2004-05-04 10:32:40,2004,5,4,10,32,40
605,413,2004-05-04 10:32:50,2004,5,4,10,32,50
263,647,2004-05-04 10:33:23,2004,5,4,10,33,23
355,193,2004-05-04 10:33:56,2004,5,4,10,33,56
325,632,2004-05-04 10:34:24,2004,5,4,10,34,24
605,263,2004-05-04 10:34:43,2004,5,4,10,34,43
683,413,2004-05-04 10:34:47,2004,5,4,10,34,47
323,367,2004-05-04 10:35:55,2004,5,4,10,35,55
413,683,2004-05-04 10:36:01,2004,5,4,10,36,1
605,413,2004-05-04 10:36:34,2004,5,4,10,36,34
323,68,2004-05-04 10:36:36,2004,5,4,10,36,36
212,236,2004-05-04 10:36:59,2004,5,4,10,36,59
605,263,2004-05-04 10:37:20,2004,5,4,10,37,20
683,413,2004-05-04 10:38:04,2004,5,4,10,38,4
605,263,2004-05-04 10:38:35,2004,5,4,10,38,35
683,72,2004-05-04 10:38:51,2004,5,4,10,38,51
631,625,2004-05-04 10:40:12,2004,5,4,10,40,12
555,391,2004-05-04 10:40:24,2004,5,4,10,40,24
367,323,2004-05-04 10:41:13,2004,5,4,10,41,13
555,502,2004-05-04 10:41:43,2004,5,4,10,41,43
603,375,2004-05-04 10:41:57,2004,5,4,10,41,57
683,413,2004-05-04 10:42:06,2004,5,4,10,42,6
440,588,2004-05-04 10:42:12,2004,5,4,10,42,12
605,413,2004-05-04 10:42:19,2004,5,4,10,42,19
422,375,2004-05-04 10:42:36,2004,5,4,10,42,36
181,316,2004-05-04 10:43:50,2004,5,4,10,43,50
252,607,2004-05-04 10:43:57,2004,5,4,10,43,57
181,396,2004-05-04 10:44:46,2004,5,4,10,44,46
588,440,2004-05-04 10:45:44,2004,5,4,10,45,44
605,413,2004-05-04 10:46:13,2004,5,4,10,46,13
375,283,2004-05-04 10:46:39,2004,5,4,10,46,39
375,603,2004-05-04 10:46:51,2004,5,4,10,46,51
683,413,2004-05-04 10:49:57,2004,5,4,10,49,57
440,588,2004-05-04 10:49:58,2004,5,4,10,49,58
63,95,2004-05-04 10:50:04,2004,5,4,10,50,4
588,560,2004-05-04 10:50:22,2004,5,4,10,50,22
590,388,2004-05-04 10:50:25,2004,5,4,10,50,25
236,128,2004-05-04 10:50:31,2004,5,4,10,50,31
588,440,2004-05-04 10:50:39,2004,5,4,10,50,39
440,588,2004-05-04 10:51:06,2004,5,4,10,51,6
605,413,2004-05-04 10:51:40,2004,5,4,10,51,40
496,316,2004-05-04 10:51:46,2004,5,4,10,51,46
632,325,2004-05-04 10:51:48,2004,5,4,10,51,48
248,603,2004-05-04 10:51:55,2004,5,4,10,51,55
588,440,2004-05-04 10:51:57,2004,5,4,10,51,57
632,626,2004-05-04 10:52:05,2004,5,4,10,52,5
325,632,2004-05-04 10:52:28,2004,5,4,10,52,28
413,683,2004-05-04 10:53:03,2004,5,4,10,53,3
496,683,2004-05-04 10:53:23,2004,5,4,10,53,23
236,212,2004-05-04 10:53:31,2004,5,4,10,53,31
632,325,2004-05-04 10:53:33,2004,5,4,10,53,33
413,683,2004-05-04 10:54:06,2004,5,4,10,54,6
248,375,2004-05-04 10:54:08,2004,5,4,10,54,8
375,248,2004-05-04 10:54:13,2004,5,4,10,54,13
440,588,2004-05-04 10:54:27,2004,5,4,10,54,27
375,248,2004-05-04 10:54:46,2004,5,4,10,54,46
496,101,2004-05-04 10:55:00,2004,5,4,10,55,0
72,683,2004-05-04 10:55:01,2004,5,4,10,55,1
248,375,2004-05-04 10:55:33,2004,5,4,10,55,33
588,440,2004-05-04 10:55:49,2004,5,4,10,55,49
605,413,2004-05-04 10:56:00,2004,5,4,10,56,0
323,68,2004-05-04 10:57:39,2004,5,4,10,57,39
496,588,2004-05-04 10:57:55,2004,5,4,10,57,55
375,248,2004-05-04 10:58:14,2004,5,4,10,58,14
323,367,2004-05-04 10:58:28,2004,5,4,10,58,28
325,632,2004-05-04 10:58:40,2004,5,4,10,58,40
496,375,2004-05-04 10:58:54,2004,5,4,10,58,54
588,496,2004-05-04 10:59:04,2004,5,4,10,59,4
323,68,2004-05-04 10:59:18,2004,5,4,10,59,18
605,413,2004-05-04 10:59:18,2004,5,4,10,59,18
375,496,2004-05-04 10:59:27,2004,5,4,10,59,27
323,367,2004-05-04 10:59:37,2004,5,4,10,59,37
323,68,2004-05-04 11:00:09,2004,5,4,11,0,9
72,677,2004-05-04 11:00:09,2004,5,4,11,0,9
496,588,2004-05-04 11:00:23,2004,5,4,11,0,23
323,98,2004-05-04 11:00:41,2004,5,4,11,0,41
496,375,2004-05-04 11:00:43,2004,5,4,11,0,43
632,325,2004-05-04 11:00:59,2004,5,4,11,0,59
588,496,2004-05-04 11:01:03,2004,5,4,11,1,3
176,248,2004-05-04 11:01:18,2004,5,4,11,1,18
325,632,2004-05-04 11:01:29,2004,5,4,11,1,29
683,413,2004-05-04 11:01:31,2004,5,4,11,1,31
323,181,2004-05-04 11:01:32,2004,5,4,11,1,32
496,588,2004-05-04 11:02:03,2004,5,4,11,2,3
632,325,2004-05-04 11:02:25,2004,5,4,11,2,25
686,72,2004-05-04 11:02:39,2004,5,4,11,2,39
297,422,2004-05-04 11:02:54,2004,5,4,11,2,54
388,590,2004-05-04 11:03:49,2004,5,4,11,3,49
413,683,2004-05-04 11:05:26,2004,5,4,11,5,26
605,413,2004-05-04 11:06:29,2004,5,4,11,6,29
683,413,2004-05-04 11:08:45,2004,5,4,11,8,45
686,72,2004-05-04 11:10:53,2004,5,4,11,10,53
413,683,2004-05-04 11:11:22,2004,5,4,11,11,22
686,72,2004-05-04 11:12:39,2004,5,4,11,12,39
605,413,2004-05-04 11:12:45,2004,5,4,11,12,45
351,658,2004-05-04 11:13:36,2004,5,4,11,13,36
351,658,2004-05-04 11:13:45,2004,5,4,11,13,45
325,683,2004-05-04 11:14:08,2004,5,4,11,14,8
686,640,2004-05-04 11:14:09,2004,5,4,11,14,9
683,413,2004-05-04 11:14:34,2004,5,4,11,14,34
683,325,2004-05-04 11:15:09,2004,5,4,11,15,9
413,683,2004-05-04 11:15:33,2004,5,4,11,15,33
325,683,2004-05-04 11:17:27,2004,5,4,11,17,27
540,308,2004-05-04 11:18:38,2004,5,4,11,18,38
252,687,2004-05-04 11:19:25,2004,5,4,11,19,25
683,325,2004-05-04 11:19:29,2004,5,4,11,19,29
683,413,2004-05-04 11:20:25,2004,5,4,11,20,25
540,306,2004-05-04 11:21:25,2004,5,4,11,21,25
413,683,2004-05-04 11:23:39,2004,5,4,11,23,39
687,212,2004-05-04 11:23:58,2004,5,4,11,23,58
48,683,2004-05-04 11:24:22,2004,5,4,11,24,22
191,239,2004-05-04 11:26:19,2004,5,4,11,26,19
594,468,2004-05-04 11:28:27,2004,5,4,11,28,27
68,607,2004-05-04 11:29:04,2004,5,4,11,29,4
683,413,2004-05-04 11:29:41,2004,5,4,11,29,41
683,48,2004-05-04 11:29:53,2004,5,4,11,29,53
683,194,2004-05-04 11:30:50,2004,5,4,11,30,50
194,683,2004-05-04 11:32:00,2004,5,4,11,32,0
194,482,2004-05-04 11:32:34,2004,5,4,11,32,34
413,683,2004-05-04 11:32:38,2004,5,4,11,32,38
194,422,2004-05-04 11:32:44,2004,5,4,11,32,44
194,515,2004-05-04 11:33:01,2004,5,4,11,33,1
683,194,2004-05-04 11:33:48,2004,5,4,11,33,48
683,48,2004-05-04 11:34:04,2004,5,4,11,34,4
194,683,2004-05-04 11:35:33,2004,5,4,11,35,33
683,413,2004-05-04 11:36:42,2004,5,4,11,36,42
683,194,2004-05-04 11:38:33,2004,5,4,11,38,33
413,683,2004-05-04 11:39:39,2004,5,4,11,39,39
72,683,2004-05-04 11:40:05,2004,5,4,11,40,5
683,72,2004-05-04 11:43:58,2004,5,4,11,43,58
62,688,2004-05-04 11:45:19,2004,5,4,11,45,19
677,72,2004-05-04 11:45:30,2004,5,4,11,45,30
687,638,2004-05-04 11:45:51,2004,5,4,11,45,51
683,413,2004-05-04 11:46:35,2004,5,4,11,46,35
325,683,2004-05-04 11:46:54,2004,5,4,11,46,54
72,683,2004-05-04 11:47:08,2004,5,4,11,47,8
683,194,2004-05-04 11:47:32,2004,5,4,11,47,32
413,654,2004-05-04 11:48:14,2004,5,4,11,48,14
683,72,2004-05-04 11:48:51,2004,5,4,11,48,51
72,677,2004-05-04 11:49:09,2004,5,4,11,49,9
72,683,2004-05-04 11:51:01,2004,5,4,11,51,1
413,683,2004-05-04 11:51:05,2004,5,4,11,51,5
388,513,2004-05-04 11:52:36,2004,5,4,11,52,36
683,72,2004-05-04 11:54:20,2004,5,4,11,54,20
666,689,2004-05-04 11:57:01,2004,5,4,11,57,1
683,413,2004-05-04 11:57:15,2004,5,4,11,57,15
413,683,2004-05-04 12:01:04,2004,5,4,12,1,4
594,475,2004-05-04 12:04:11,2004,5,4,12,4,11
252,472,2004-05-04 12:04:19,2004,5,4,12,4,19
252,387,2004-05-04 12:04:49,2004,5,4,12,4,49
683,413,2004-05-04 12:05:00,2004,5,4,12,5,0
72,683,2004-05-04 12:06:22,2004,5,4,12,6,22
555,502,2004-05-04 12:06:33,2004,5,4,12,6,33
413,683,2004-05-04 12:07:26,2004,5,4,12,7,26
72,688,2004-05-04 12:07:30,2004,5,4,12,7,30
655,349,2004-05-04 12:08:43,2004,5,4,12,8,43
683,72,2004-05-04 12:09:04,2004,5,4,12,9,4
297,422,2004-05-04 12:10:00,2004,5,4,12,10,0
194,683,2004-05-04 12:10:10,2004,5,4,12,10,10
194,422,2004-05-04 12:10:19,2004,5,4,12,10,19
683,413,2004-05-04 12:11:07,2004,5,4,12,11,7
683,194,2004-05-04 12:12:37,2004,5,4,12,12,37
413,683,2004-05-04 12:13:56,2004,5,4,12,13,56
555,545,2004-05-04 12:13:59,2004,5,4,12,13,59
103,683,2004-05-04 12:14:28,2004,5,4,12,14,28
555,641,2004-05-04 12:15:24,2004,5,4,12,15,24
683,103,2004-05-04 12:15:33,2004,5,4,12,15,33
688,72,2004-05-04 12:15:42,2004,5,4,12,15,42
409,236,2004-05-04 12:16:07,2004,5,4,12,16,7
683,413,2004-05-04 12:16:13,2004,5,4,12,16,13
103,683,2004-05-04 12:16:46,2004,5,4,12,16,46
688,103,2004-05-04 12:17:11,2004,5,4,12,17,11
